setting,workspace,milestone_id,model_run,result_path,resolved,recall,precision,score
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_style_1,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/maintenance_style_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_119407d_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-02,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_119407d_1_sub-02/evaluation/evaluation_result.json,0.0,1.0,0.25,0.4
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_2924d0c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_292bc54_1/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_5f5da48_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_5f5da48_1_sub-02/evaluation/evaluation_result.json,0.0,0.1,1.0,0.18181818181818182
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_8c6595c_1,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_8c6595c_1/evaluation/evaluation_result.json,0.0,0.0,1.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-01,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_a6e0be3_1_sub-01/evaluation/evaluation_result.json,0.0,0.125,1.0,0.2222222222222222
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-02,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_a6e0be3_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_b610d1c_1,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_codex_gpt-5.3-codex_run_002/milestone_seed_b610d1c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-01,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/maintenance_fixes_1_sub-01/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-02,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/maintenance_fixes_1_sub-02/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_119407d_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-02,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_119407d_1_sub-02/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_2924d0c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_292bc54_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_5f5da48_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_5f5da48_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_8c6595c_1,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_8c6595c_1/evaluation/evaluation_result.json,0.0,1.0,0.75,0.8571428571428571
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-01,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_a6e0be3_1_sub-01/evaluation/evaluation_result.json,0.0,0.625,1.0,0.7692307692307693
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-02,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_a6e0be3_1_sub-02/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_b610d1c_1,_gemini-cli_gemini-3-flash_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-flash_run_001/milestone_seed_b610d1c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-01,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/maintenance_fixes_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-02,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/maintenance_fixes_1_sub-02/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_style_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/maintenance_style_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_119407d_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-02,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_119407d_1_sub-02/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_2924d0c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_292bc54_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_5f5da48_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_5f5da48_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_8c6595c_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_8c6595c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-01,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_a6e0be3_1_sub-01/evaluation/evaluation_result.json,0.0,0.5,1.0,0.6666666666666666
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-02,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_a6e0be3_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_b610d1c_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_b610d1c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-01,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/maintenance_fixes_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-02,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/maintenance_fixes_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_style_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/maintenance_style_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_119407d_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-02,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_119407d_1_sub-02/evaluation/evaluation_result.json,0.0,0.0,0.0,0.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_2924d0c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_292bc54_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_5f5da48_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_5f5da48_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_8c6595c_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_8c6595c_1/evaluation/evaluation_result.json,0.0,1.0,0.75,0.8571428571428571
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-01,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_a6e0be3_1_sub-01/evaluation/evaluation_result.json,0.0,0.375,1.0,0.5454545454545454
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-02,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_a6e0be3_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_b610d1c_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_b610d1c_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-01,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/maintenance_fixes_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-02,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/maintenance_fixes_1_sub-02/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_119407d_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_2924d0c_1/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_292bc54_1/evaluation_result.json,0.0,0.0,1.0,0.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_5f5da48_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_5f5da48_1_sub-02/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_8c6595c_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_8c6595c_1/evaluation_result.json,0.0,0.0,0.1,0.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-01,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_a6e0be3_1_sub-01/evaluation_result.json,0.0,0.125,0.6666666666666666,0.21052631578947367
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-02,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_a6e0be3_1_sub-02/evaluation_result.json,0.0,1.0,0.0625,0.11764705882352941
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-01,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/maintenance_fixes_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-02,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/maintenance_fixes_1_sub-02/evaluation_result.json,0.0,0.8571428571428571,1.0,0.923076923076923
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_119407d_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-02,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_119407d_1_sub-02/evaluation_result.json,0.0,1.0,0.14285714285714285,0.25
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_2924d0c_1/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_292bc54_1/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_5f5da48_1_sub-01/evaluation_result.json,0.0,0.6666666666666666,1.0,0.8
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_5f5da48_1_sub-02/evaluation_result.json,0.0,0.7,0.7272727272727273,0.7133757961783439
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_8c6595c_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_8c6595c_1/evaluation_result.json,0.0,1.0,0.375,0.5454545454545454
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-01,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_a6e0be3_1_sub-01/evaluation_result.json,0.0,0.625,1.0,0.7692307692307693
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_a6e0be3_1_sub-02,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_a6e0be3_1_sub-02/evaluation_result.json,0.0,1.0,0.125,0.2222222222222222
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-01,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/maintenance_fixes_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,maintenance_fixes_1_sub-02,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/maintenance_fixes_1_sub-02/evaluation_result.json,0.0,0.0,0.5,0.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_119407d_1_sub-01,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/milestone_seed_119407d_1_sub-01/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_2924d0c_1,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/milestone_seed_2924d0c_1/evaluation_result.json,0.0,0.0,1.0,0.0
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_292bc54_1,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/milestone_seed_292bc54_1/evaluation_result.json,0.0,1.0,0.6666666666666666,0.8
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-01,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/milestone_seed_5f5da48_1_sub-01/evaluation_result.json,0.0,0.6666666666666666,0.875,0.7567567567567567
e2e,BurntSushi_ripgrep_14.1.1_15.0.0,milestone_seed_5f5da48_1_sub-02,_claude-code_glm-5_refine_run_002,SWE-Milestone-log-results/BurntSushi_ripgrep_14.1.1_15.0.0/e2e_trial/_claude-code_glm-5_refine_run_002/evaluation/milestone_seed_5f5da48_1_sub-02/evaluation_result.json,0.0,0.6,0.6363636363636364,0.6176470588235293
